COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group,current_season,Month,Numerator,Population,Jurisdiction,Estimate,Age_group_label,Legend,Child or adult,Week Ending,Enrollment Date,As of date,Race and ethnicity,comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
,,,,,,,,,,,,,SEP,375.0,79533.5,Kentucky,0.0047,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Kentucky: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,390.0,78981.0,Philadelphia,0.0049,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Philadelphia: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,402.0,73520.0,Philadelphia,0.0055,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Philadelphia: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,405.0,247042.0,Tennessee,0.0016,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Tennessee: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,419.0,71006.5,Utah,0.0059,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Utah: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,438.0,17361.0,Vermont,0.0252,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Vermont: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,454.0,13527.5,District of Columbia,0.0336,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" District of Columbia: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,459.0,118179.0,Iowa,0.0039,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Iowa: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,460.0,201249.0,Arkansas,0.0023,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Arkansas: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,490.0,164299.0,Kentucky,0.003,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Kentucky: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,503.0,253562.0,Indiana,0.002,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Indiana: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,506.0,347543.5,West Virginia,0.0015,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" West Virginia: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,520.0,58703.0,Delaware,0.0089,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Delaware: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,531.0,188755.5,Georgia,0.0028,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Georgia: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,538.0,675423.5,Mississippi,0.0008,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Mississippi: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,542.0,53773.0,Maine,0.0101,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Maine: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,546.0,52209.0,Connecticut,0.0105,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Connecticut: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,547.0,104306.0,New Mexico,0.0052,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" New Mexico: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,582.0,86470.0,Philadelphia,0.0067,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Philadelphia: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,589.0,55949.0,Maine,0.0105,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Maine: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,594.0,26160.0,District of Columbia,0.0227,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" District of Columbia: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,622.0,133291.0,Idaho,0.0047,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Idaho: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,624.0,147011.0,Utah,0.0042,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Utah: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,625.0,24859.0,Vermont,0.0251,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Vermont: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,633.0,108572.5,Missouri,0.0058,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Missouri: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,648.0,159658.0,Nevada,0.0041,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Nevada: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,652.0,25620.0,Vermont,0.0254,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Vermont: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,657.0,123698.5,Arizona,0.0053,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Arizona: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,688.0,301827.0,Louisiana,0.0023,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Louisiana: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,691.0,200231.0,Ohio,0.0035,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Ohio: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,701.0,26358.0,District of Columbia,0.0266,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" District of Columbia: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,703.0,151155.0,New Jersey,0.0047,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" New Jersey: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,705.0,692623.0,Florida,0.001,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Florida: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,723.0,161075.0,Iowa,0.0045,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Iowa: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,731.0,212574.0,South Dakota,0.0034,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" South Dakota: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,742.0,222571.0,Kentucky,0.0033,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Kentucky: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,770.0,176399.5,North Dakota,0.0044,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" North Dakota: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,804.0,32005.0,District of Columbia,0.0251,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" District of Columbia: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,813.0,109896.0,New Mexico,0.0074,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" New Mexico: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,813.0,110266.0,Connecticut,0.0074,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Connecticut: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,815.0,174496.0,New York State,0.0047,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" New York (excluding New York City): 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,822.0,681696.5,Arkansas,0.0012,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Arkansas: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,831.0,268724.0,Oklahoma,0.0031,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Oklahoma: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,836.0,34429.0,Vermont,0.0243,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Vermont: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,853.0,26925.0,District of Columbia,0.0317,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" District of Columbia: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,862.0,223181.0,Missouri,0.0039,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Missouri: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,866.0,396292.0,Georgia,0.0022,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Georgia: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,871.0,333492.0,Tennessee,0.0026,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Tennessee: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,876.0,163445.0,Iowa,0.0054,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Iowa: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,934.0,223108.0,Kentucky,0.0042,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Kentucky: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,940.0,224000.5,Montana,0.0042,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Montana: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,957.0,417969.0,Ohio,0.0023,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Ohio: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,967.0,171599.0,Pennsylvania,0.0056,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Pennsylvania (excluding Philadelphia County): 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,984.0,173878.0,Alaska,0.0057,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Alaska: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1013.0,260352.0,Arizona,0.0039,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Arizona: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1031.0,75066.0,Maine,0.0137,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Maine: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1040.0,205956.0,Utah,0.005,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Utah: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1048.0,236563.0,Wyoming,0.0044,18-49 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Wyoming: 18-49 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1072.0,313043.0,New Jersey,0.0034,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" New Jersey: 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1101.0,199407.5,Delaware,0.0055,6 months to 17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Delaware: 6 months to 17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1138.0,153657.0,Connecticut,0.0074,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Connecticut: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1197.0,339143.0,Tennessee,0.0035,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Tennessee: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1221.0,95451.5,Wisconsin,0.0128,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Wisconsin: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1227.0,198053.0,Nevada,0.0062,13-17 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Nevada: 13-17 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1233.0,163419.0,Connecticut,0.0075,9-12 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Connecticut: 9-12 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1256.0,178554.5,North Carolina,0.007,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" North Carolina: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1269.0,302877.0,Missouri,0.0042,5-8 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Missouri: 5-8 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1313.0,365488.0,New York State,0.0036,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" New York (excluding New York City): 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1319.0,361410.0,Pennsylvania,0.0036,2-4 years,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Pennsylvania (excluding Philadelphia County): 2-4 years""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1338.0,63424.0,Oregon,0.0211,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Oregon: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,SEP,1341.0,163198.5,Michigan,0.0082,6-23 months,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2024-25""""""""""""""""""""""""""""""",""""""""""""""""""""""""""""""" Michigan: 6-23 months""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Child,,,,,,,,,,,,,,,,,
